Words,Tags
"['Ранее', 'в', 'СМИ', 'сообщалось', ',', 'что', 'А.Третьяк', ',', 'С.Скоков', 'и', 'О.Иванов', 'якобы', 'написали', 'рапорта', 'об', 'увольнении', 'из-за', 'их', 'несогласия', 'с', 'позицией', 'начальника', 'Генерального', 'штаба', 'Николая', 'Макарова', 'в', 'вопросах', 'реформирования', 'армии', ',', 'поскольку', 'именно', 'его', 'военные', 'винят', 'в', 'существующих', 'проблемах', '.']","[0, 0, 3, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Представители', 'регулятора', 'уже', 'не', 'раз', 'говорили', ',', 'что', 'туда', 'могут', 'войти', 'не', 'только', 'банки', ',', 'но', 'и', 'две', 'инфраструктурные', 'организации', '—', 'Национальный', 'расчетный', 'депозитарий', '(', 'НРД', ')', 'I-ORG', 'и', 'Национальный', 'клиринговый', 'центр', '(', 'НКЦ', ')', 'I-ORG', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 0, 0, 0, 0, 0, 3, 2, 2, 0, 0, 0, 0, 0]"
"['Продлен', 'он', 'не', 'будет', '.']","[0, 0, 0, 0, 0]"
"['В', '2002г', '.']","[0, 0, 0]"
"['В', 'чем', 'подозревают', 'заместителя', 'главы', '""', 'Аэрофлота', ""''"", 'По', 'версии', 'следствия', ',', 'Калмыков', 'нанес', 'существенный', 'материальный', 'ущерб', 'правам', 'и', 'законным', 'интересам', 'авиапредприятия', 'и', 'государства', 'как', 'его', 'основного', 'акционера', '.']","[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['При', 'этом', 'И.Сечин', 'отметил', ',', 'что', 'запросов', 'на', 'приобретение', 'сжиженного', 'газа', 'было', 'больше', ',', 'поэтому', 'в', 'перспективе', '""', 'Роснефть', ""''"", 'рассматривает', 'возможность', 'строительства', 'второй', 'очереди', 'завода', 'и', 'привлечения', 'в', 'совместный', 'с', 'Exxon', 'проект', 'строительства', 'завода', 'сжиженного', 'природного', 'газа', 'на', 'Сахалине', 'компаний', 'ONGC', '(', 'Индия', ')', 'и', 'Sodeco', '(', 'Япония', ')', '.']","[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 0, 0, 3, 0, 1, 0, 0]"
"['По', 'словам', 'господина', 'Серебренникова', ',', 'решение', 'избиркома', 'является', 'незаконным', '.']","[0, 0, 0, 6, 0, 0, 0, 0, 0, 0]"
"['""', 'Документы', 'представил', 'Иван', 'Мельников', ',', 'кандидат', 'от', 'КПРФ', ""''"", ',', '—', 'сказал', 'представитель', 'Мосгоризбиркома', '.']","[0, 0, 0, 6, 5, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0]"
"['По', 'словам', 'Ильницкого', ',', 'согласно', 'закону', '№131', '""', 'Об', 'общих', 'принципах', 'организации', 'местного', 'самоуправления', 'в', 'Российской', 'Федерации', ""''"", 'руководство', 'области', 'не', 'имеет', 'полномочий', 'увольнять', 'глав', 'местного', 'самоуправления', '.']","[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['С', '17', 'января', '2011', 'года', 'основатель', 'Apple', 'находился', 'на', 'больничном', 'по', 'причинам', ',', 'о', 'которых', 'не', 'сообщалось', 'официально', '.']","[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['В', 'декабре', '2012', 'года', 'сообщалось', ',', 'что', 'власти', 'Астраханской', 'области', 'в', 'связи', 'с', 'выявленными', 'случаями', 'ношения', 'хиджаба', 'в', 'школах', 'рекомендуют', 'муниципальным', 'властям', 'ввести', 'в', 'учебных', 'заведениях', 'дресс-код', 'или', 'форму', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['До', 'этого', 'она', 'работала', 'в', 'пиар-службе', '""', 'Газпрома', ""''"", '.']","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
"['Как', 'сообщили', '25', 'июля', 'корреспонденту', 'ИА', 'REGNUM', 'в', 'пресс-службе', 'приднестровского', 'кабинета', 'министров', ',', 'на', 'должность', 'заместителя', 'председателя', 'правительства', 'был', 'назначен', 'председатель', 'Комитета', 'цен', 'и', 'антимонопольной', 'деятельности', 'ПМР', 'Виталий', 'Улитка', '.']","[0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 2, 2, 1, 6, 5, 0]"
"['От', '""', 'Альянса', 'Зеленых', '—', 'Народной', 'партии', ""''"", 'попытать', 'силы', 'в', 'борьбе', 'за', 'кресло', 'губернатора', 'решил', 'бизнесмен', 'Глеб', 'Фетисов', '.']","[0, 0, 3, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0]"
"['На', 'следующий', 'день', 'после', 'катастрофы', 'Дмитрий', 'Медведев', 'потребовал', '""', 'провести', 'проверку', 'утраты', 'трех', 'спутников', 'группировки', 'ГЛОНАСС', 'и', 'представить', 'ему', 'предложения', 'об', 'ответственности', 'лиц', ',', 'причастных', 'к', 'происходящему', ""''"", '.']","[0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Соответствующий', 'указ', 'издал', 'президент', 'России', 'Дмитрий', 'Медведев', ',', 'передает', '""', 'Эхо', 'Москвы', ""''"", 'со', 'ссылкой', 'на', 'пресс-секретаря', 'главы', 'государства', 'Наталью', 'Тимакову', '.']","[0, 0, 0, 0, 1, 6, 5, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0]"
"['Руководство', 'движения', '""', 'За', 'права', 'человека', ""''"", 'считает', 'действия', 'полиции', 'незаконными', 'и', 'заявляет', ',', 'что', 'имел', 'место', 'рейдерский', 'захват', '.']","[0, 0, 0, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Новгородский', 'чиновник', 'под', 'следствием', 'стал', 'советником', 'губернатора', 'В', 'апреле', 'текущего', 'года', 'Митин', 'отстранил', 'чиновника', 'от', 'должности', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0]"
"['Эффекта', '""', 'убийства', 'Кирова', ""''"", ',', 'однако', ',', 'гибель', 'Гамида', 'Гамидова', 'не', 'имела', '.']","[0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0]"
"['Мубарак', 'находился', 'у', 'власти', '30', 'лет', '.']","[6, 0, 0, 0, 0, 0, 0]"
"['Присутствовавший', 'на', 'церемонии', 'министр', 'культуры', 'РФ', 'Владимир', 'Мединский', 'обратил', 'внимание', 'на', ',', 'что', '""', 'Твардовский', 'был', 'не', 'только', 'великим', 'поэтом', ""''"", '.']","[0, 0, 0, 0, 0, 1, 6, 5, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0]"
"['""', 'Буду', 'рассматривать', 'все', 'предложения', ',', 'если', 'будут', 'конкретные', ',', 'если', 'это', 'будут', 'предложения', 'по', '1,2,3', '%', '-', 'буду', 'рассматривать', ',', 'если', 'больше', '-', 'тоже', 'буду', 'рассматривать', ""''"", ',', '-', 'сказал', 'он', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Его', 'место', ',', 'по', 'данным', 'издания', ',', 'может', 'занять', 'Слащева', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0]"
"['Также', 'собеседник', 'издания', 'сообщил', ',', 'что', 'другим', 'очевидным', 'чиновником', ',', 'который', 'не', 'войдет', 'в', 'новое', 'правительство', ',', 'является', 'вице-премьер', 'Виктор', 'Зубков', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0]"
"['Гендиректор', 'холдинга', '""', 'Ньюс', 'Медиа', ""''"", 'Арам', 'Габрелянов', 'назначен', 'генеральным', 'директором', 'радиостанции', '""', 'Русская', 'служба', 'новостей', ""''"", ',', 'он', 'вступит', 'в', 'должность', 'с', '1', 'июля', '.']","[0, 0, 0, 3, 2, 0, 6, 5, 0, 0, 0, 0, 0, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Заявив', 'о', 'предстоящей', 'отставке', ',', 'Шаймиев', 'подверг', 'критике', 'деятельность', 'партии', '.']","[0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0]"
"['Назначение', 'нового', 'министра', 'финансов', '-', 'не', 'единственная', 'перестановка', 'в', 'команде', 'Обамы', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0]"
"['27', 'октября', '2011г', '.']","[0, 0, 0, 0]"
"['С', 'декабря', '2003', 'года', 'по', 'октябрь', '2008', 'года', 'Байдаков', 'уже', 'был', 'префектом', 'ЦАО', ',', 'а', 'до', 'этого', ',', 'с', '2000', 'года', ',', 'работал', 'первым', 'заместителем', 'префекта', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Самолеты', ',', 'которые', 'Португалия', 'продает', 'Румынии', ',', 'поступили', 'в', 'Португалию', 'в', '1998', 'году', 'и', ',', 'в', 'свою', 'очередь', ',', 'являлись', '""', 'излишками', ""''"", 'для', 'ВВС', 'США', '.']","[0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0]"
"['Он', 'назначен', 'на', 'должность', 'руководителя', 'Департамента', 'науки', 'и', 'промышленной', 'политики', 'на', 'срок', 'полномочий', 'мэра', 'Москвы', '.']","[0, 0, 0, 0, 0, 3, 2, 2, 2, 2, 0, 0, 0, 0, 1, 0]"
"['Он', 'в', 'рейтинге', 'получил', '""', 'кол', ""''"", '.']","[0, 0, 0, 0, 0, 0, 0, 0]"
"['Также', 'уволены', 'с', 'военной', 'службы', 'генерал-майор', 'Вячеслав', 'Прошкин', 'и', 'контр-адмирал', 'Александр', 'Пушкарев', '.']","[0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 6, 5, 0]"
"['На', 'сайте', '""', 'Сколково', ""''"", 'сказано', ',', 'что', 'задача', 'школы', 'в', 'том', ',', 'чтобы', 'создать', 'школу-лидера', 'в', 'мировом', 'бизнес-образовании', '.']","[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Таким', 'образом', ',', 'в', 'то', 'время', ',', 'когда', 'работники', 'не', 'получали', 'зарплату', ',', 'их', 'руководитель', 'нашел', 'способ', 'своего', 'обогащения', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Сергей', 'Гулаков', 'в', 'конце', 'мая', 'был', 'уличён', 'оперативниками', 'департамента', 'собственной', 'безопасности', 'ФСКН', 'в', 'присвоении', '300', 'тысяч', 'рублей', ',', 'предназначенных', 'для', 'выплаты', 'премий', 'сотрудникам', 'управления', '.']","[6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Вечером', '10', 'января', 'в', 'городе', 'Кветта', 'в', 'пакистанской', 'провинции', 'Белуджистан', 'террорист-смертник', 'взорвался', 'внутри', 'бильярдного', 'клуба', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"['Кроме', 'того', ',', 'в', 'рамках', '""', 'правительственного', 'часа', ""''"", 'на', 'вопросы', 'депутатов', 'ответит', 'министр', 'энергетики', 'Александр', 'Новак', ',', 'а', 'также', 'глава', 'Федеральной', 'службы', 'по', 'тарифам', 'Сергей', 'Новиков', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 3, 2, 0, 0, 6, 5, 0]"
"['На', 'прошлой', 'неделе', 'сысертский', 'избирком', 'признал', 'избранным', 'на', 'должность', 'главы', 'города', 'Вадима', 'Старкова', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0]"
"['Он', 'отметил', ',', 'что', 'действия', 'его', 'сотрудников', '""', 'всегда', 'должны', 'быть', 'четкими', ',', 'слаженными', ',', 'понятными', 'гражданам', 'и', 'осуществляться', 'строго', 'в', 'рамках', 'закона', ""''"", '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['НПО', 'приводит', 'и', 'документы', ',', 'на', 'основании', 'которых', 'Кардава', 'обзавелся', 'таким', 'имуществом', '.']","[3, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0]"
"['За', 'нее', 'проголосовали', '140', 'сенаторов', ',', 'один', 'воздержался', ',', 'против', 'не', 'голосовал', 'никто', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Между', 'тем', '""', 'РБК', 'daily', ""''"", 'стали', 'известны', 'подробности', 'финансирования', 'кампании', '""', 'Единой', 'России', ""''"", '.']","[0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0]"
"['В-шестых', ',', 'обсуждение', 'дела', 'Д.', 'Ассанжа', 'происходило', 'в', 'очень', 'накаленной', 'общественной', 'атмосфере', '.']","[0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0]"
